unix,date,symbol,open,high,low,close,Volume_ETH,Volume_USD,Average_Price,Return_Ratio
1526511600,16-05-2018 23:00,ETH/USD,700.31,708.46,700.31,706.88,2455.94,1729529.74,703.99,0.960190404
1526515200,17-05-2018 00:00,ETH/USD,706.88,714.99,706.56,711,564.12,401354.06,709.8575,0.968193241
1526518800,17-05-2018 01:00,ETH/USD,711,715,705.33,712.86,2958.92,2108525.95,711.0475,0.969816313
1526522400,17-05-2018 02:00,ETH/USD,712.86,715.77,710.46,713.09,3187.98,2276397.71,713.045,0.972540756
1526526000,17-05-2018 03:00,ETH/USD,713.09,718.9,707.11,710.94,981.06,701256.75,712.51,0.971811055
1526529600,17-05-2018 04:00,ETH/USD,710.94,713,708.3,708.3,96.68,68747.25,710.135,0.968571731
1526533200,17-05-2018 05:00,ETH/USD,708.3,712.31,706.3,710.27,757.87,537539.36,709.295,0.967426033
1526536800,17-05-2018 06:00,ETH/USD,710.27,712.15,706.45,706.45,1095.31,776394.55,708.83,0.966791807
1526540400,17-05-2018 07:00,ETH/USD,706.45,707.88,695.01,697.99,4067.88,2861826.73,701.8325,0.957247733
1526544000,17-05-2018 08:00,ETH/USD,697.99,701.29,695.51,698.45,1196.77,835552,698.31,0.952443303
1526547600,17-05-2018 09:00,ETH/USD,698.45,703.08,697.43,701.62,2371.56,1662472.02,700.145,0.954946108
1526551200,17-05-2018 10:00,ETH/USD,701.62,702.6,695.07,699.03,2925.43,2045252.98,699.58,0.95417549
1526554800,17-05-2018 11:00,ETH/USD,699.03,701.34,697.63,698.7,1385.25,969340.26,699.175,0.953623099
1526558400,17-05-2018 12:00,ETH/USD,698.7,704.49,694.91,696.61,1020.11,714245.09,698.6775,0.952944546
1526562000,17-05-2018 13:00,ETH/USD,696.61,701.36,696,701,235.15,164504.36,698.7425,0.953033201
1526565600,17-05-2018 14:00,ETH/USD,701,706.52,700.99,705.1,781.57,550722.59,703.4025,0.959389097
1526569200,17-05-2018 15:00,ETH/USD,705.1,708,703.75,705,217.78,153762.78,705.4625,0.962198785
1526572800,17-05-2018 16:00,ETH/USD,705,707,691.48,698.87,665.7,465048.62,700.5875,0.955549645
1526576400,17-05-2018 17:00,ETH/USD,698.87,699.26,687.04,691.83,1842.89,1272076.27,694.25,0.946905763
1526580000,17-05-2018 18:00,ETH/USD,691.83,691.83,677.98,681.46,2141.69,1462427.38,685.775,0.935346488
1526583600,17-05-2018 19:00,ETH/USD,681.46,685,679.14,683.01,193.45,131942.01,682.1525,0.930405666
1526587200,17-05-2018 20:00,ETH/USD,683.01,689.8,683.01,685.76,761.22,522431.47,685.395,0.934828196
1526590800,17-05-2018 21:00,ETH/USD,685.76,687,677.33,678.96,110.15,74943.24,682.2625,0.930555698
1526594400,17-05-2018 22:00,ETH/USD,678.96,678.96,660.65,671.52,4184.55,2789191.99,672.5225,0.917271056
1526598000,17-05-2018 23:00,ETH/USD,671.52,674.96,663.76,669.04,1688.63,1132806.17,669.82,0.913585046
1526601600,18-05-2018 00:00,ETH/USD,669.04,669.04,656.36,661.95,1616.39,1070444.72,664.0975,0.905779978
1526605200,18-05-2018 01:00,ETH/USD,661.95,671.13,657.62,665.98,793.09,527567.98,664.17,0.905878863
1526608800,18-05-2018 02:00,ETH/USD,665.98,672.54,663.7,669.16,909.64,608133.27,667.845,0.910891292
1526612400,18-05-2018 03:00,ETH/USD,669.16,674.52,669.16,669.24,315.09,211931.96,670.52,0.914539794
1526616000,18-05-2018 04:00,ETH/USD,669.24,679.99,669.24,674.19,1640.79,1108873.17,673.165,0.918147379
1526619600,18-05-2018 05:00,ETH/USD,674.19,678.69,669.71,674.85,2093.9,1407419.46,674.36,0.919777271
1526623200,18-05-2018 06:00,ETH/USD,674.85,675.02,667,667.99,579.15,388945.68,671.215,0.915487723
1526626800,18-05-2018 07:00,ETH/USD,667.99,680.99,666.19,677.18,3465.26,2333934.91,673.0875,0.918041675
1526630400,18-05-2018 08:00,ETH/USD,677.18,682,675.35,681.99,1920.31,1303759.51,679.13,0.926283199
1526634000,18-05-2018 09:00,ETH/USD,681.99,682.27,678.57,680.99,373.62,254465.38,680.955,0.928772364
1526637600,18-05-2018 10:00,ETH/USD,680.99,684,679.32,682.46,589.34,402091.6,681.6925,0.92977826
1526641200,18-05-2018 11:00,ETH/USD,682.46,683.99,674.6,682.17,741.54,503748.98,680.805,0.928567775
1526644800,18-05-2018 12:00,ETH/USD,682.17,683.31,677.95,680.42,567.56,386720.12,680.9625,0.928782594
1526648400,18-05-2018 13:00,ETH/USD,680.42,681.54,674.6,676.69,319.49,216457.61,678.3125,0.925168189
1526652000,18-05-2018 14:00,ETH/USD,676.69,676.69,666.78,671.99,621.66,418094.27,673.0375,0.917973478
1526655600,18-05-2018 15:00,ETH/USD,671.99,680,669.26,676,1007.06,679462.5,674.3125,0.919712484
1526659200,18-05-2018 16:00,ETH/USD,676,680.54,670,679.06,2739.33,1849527.72,676.4,0.92255968
1526662800,18-05-2018 17:00,ETH/USD,679.06,682.11,676.61,678.79,225.12,152924.67,679.1425,0.926300248
1526666400,18-05-2018 18:00,ETH/USD,678.79,687.99,676.2,686.93,662.62,452371.02,682.4775,0.930848942
1526670000,18-05-2018 19:00,ETH/USD,686.93,691.34,684.39,689.29,781.43,538555.32,687.9875,0.938364175
1526673600,18-05-2018 20:00,ETH/USD,689.29,691.25,685.5,687.02,711.04,488422.67,688.265,0.938742665
1526677200,18-05-2018 21:00,ETH/USD,687.02,690.76,686.45,689.32,72.93,50221.19,688.3875,0.938909746
1526680800,18-05-2018 22:00,ETH/USD,689.32,691.98,687.23,691.57,93.39,64466,690.025,0.941143175
1526684400,18-05-2018 23:00,ETH/USD,691.57,694.96,690.04,692.54,162.58,112719.6,692.2775,0.944215419
1526688000,19-05-2018 00:00,ETH/USD,692.54,696,683.78,688.62,462.11,318309.83,690.235,0.941429599
1526691600,19-05-2018 01:00,ETH/USD,688.62,690.33,683.2,686.99,220.18,151080.4,687.285,0.937406017
1526695200,19-05-2018 02:00,ETH/USD,686.99,690,685.06,688.22,534.29,368509.9,687.5675,0.937791326
1526698800,19-05-2018 03:00,ETH/USD,688.22,696.25,685.8,693.45,829.01,575093.6,690.93,0.942377528
1526702400,19-05-2018 04:00,ETH/USD,693.45,696.43,690,690.24,131.31,90807.63,692.53,0.94455981
1526706000,19-05-2018 05:00,ETH/USD,690.24,691.89,690,691.59,127.48,88017.36,690.93,0.942377528
1526709600,19-05-2018 06:00,ETH/USD,691.59,693.5,688.1,689.48,143.37,98965.35,690.6675,0.942019497
1526713200,19-05-2018 07:00,ETH/USD,689.48,689.48,683,683.94,509.45,349406.35,686.475,0.936301237
1526716800,19-05-2018 08:00,ETH/USD,683.94,690.99,683.94,690.8,415.56,285527.33,687.4175,0.937586737
1526720400,19-05-2018 09:00,ETH/USD,690.8,692.16,688.88,690.52,171.8,118545.29,690.59,0.941913793
1526724000,19-05-2018 10:00,ETH/USD,690.52,696.46,689.64,694.97,403.57,280455.66,692.8975,0.945061053
1526727600,19-05-2018 11:00,ETH/USD,694.97,710,693.7,709.19,1781.68,1251038.67,701.965,0.957428454
1526731200,19-05-2018 12:00,ETH/USD,709.19,711.41,706.32,710,1358.95,964386.96,709.23,0.967337377
1526734800,19-05-2018 13:00,ETH/USD,710,716.93,703.54,704.66,1080.56,770165.4,708.7825,0.96672702
1526738400,19-05-2018 14:00,ETH/USD,704.66,708.13,704.28,706.14,326.72,230638.18,705.8025,0.96266252
1526742000,19-05-2018 15:00,ETH/USD,706.14,708.93,703.51,706.53,211.56,149332.5,706.2775,0.963310385
1526745600,19-05-2018 16:00,ETH/USD,706.53,707.73,700,702.41,536.16,376699.46,704.1675,0.960432501
1526749200,19-05-2018 17:00,ETH/USD,702.41,704.17,700,702.62,116.9,81997.09,702.3,0.957885369
1526752800,19-05-2018 18:00,ETH/USD,702.62,704.71,700.33,701.74,250.72,176005.21,702.35,0.957953565
1526756400,19-05-2018 19:00,ETH/USD,701.74,704.99,700.55,703.44,239.78,168528.95,702.68,0.958403661
1526760000,19-05-2018 20:00,ETH/USD,703.44,704.16,699,699,383.65,268676.84,701.4,0.956657835
1526763600,19-05-2018 21:00,ETH/USD,699,699.53,688.58,690.08,1480.04,1028326.88,694.2975,0.946970549
1526767200,19-05-2018 22:00,ETH/USD,690.08,696.02,683.55,691.31,246.29,169840.39,690.24,0.941436419
1526770800,19-05-2018 23:00,ETH/USD,691.31,698.44,689.97,695.88,372.16,258828.16,693.9,0.946428389
1526774400,20-05-2018 00:00,ETH/USD,695.88,696.99,687.89,691.57,67.87,46956.18,693.0825,0.945313379
1526778000,20-05-2018 01:00,ETH/USD,691.57,696.83,689.08,694.99,55.83,38663.09,693.1175,0.945361117
1526781600,20-05-2018 02:00,ETH/USD,694.99,707.15,694.99,706.1,471.2,330251.14,700.8075,0.955849709
1526785200,20-05-2018 03:00,ETH/USD,706.1,708.66,701.71,705,345.61,243857.48,705.3675,0.962069212
1526788800,20-05-2018 04:00,ETH/USD,705,710,701.8,704.09,1049.31,742317.64,705.2225,0.961871443
1526792400,20-05-2018 05:00,ETH/USD,704.09,706.39,701.16,704.99,276.99,194857.66,704.1575,0.960418862
1526796000,20-05-2018 06:00,ETH/USD,704.99,706.25,701.96,704.64,253.53,178472.61,704.46,0.960831449
1526799600,20-05-2018 07:00,ETH/USD,704.64,709.85,701.85,706.24,66.83,47158.39,705.645,0.962447702
1526803200,20-05-2018 08:00,ETH/USD,706.24,711.8,706.16,709.75,434.5,308253.97,708.4875,0.966324662
1526806800,20-05-2018 09:00,ETH/USD,709.75,713.33,705.17,712.96,665.68,472690.61,710.3025,0.968800188
1526810400,20-05-2018 10:00,ETH/USD,712.96,716.9,712.56,714.62,496.91,355323.72,714.26,0.974197926
1526814000,20-05-2018 11:00,ETH/USD,714.62,714.62,709.15,711,334.64,238041.68,712.3475,0.971589417
1526817600,20-05-2018 12:00,ETH/USD,711,714.99,707.1,707.21,436.16,310199.93,710.075,0.968489895
1526821200,20-05-2018 13:00,ETH/USD,707.21,710.86,707.17,709,392.34,278201.32,708.56,0.966423547
1526824800,20-05-2018 14:00,ETH/USD,709,711.86,708.5,709.8,185.04,131408.12,709.79,0.968101176
1526828400,20-05-2018 15:00,ETH/USD,709.8,713.99,709.11,712.22,324.17,230807.95,711.28,0.970133426
1526832000,20-05-2018 16:00,ETH/USD,712.22,721.57,712.22,719.19,1838.24,1320732.21,716.3,0.976980336
1526835600,20-05-2018 17:00,ETH/USD,719.19,721.8,716.36,719.71,552.07,397052.08,719.265,0.981024377
1526839200,20-05-2018 18:00,ETH/USD,719.71,723.16,719.56,723.16,564.06,407243.92,721.3975,0.983932949
1526842800,20-05-2018 19:00,ETH/USD,723.16,723.16,715,719.23,473.89,340532.72,720.1375,0.982214402
1526846400,20-05-2018 20:00,ETH/USD,719.23,722,717.63,719.11,242.07,174360.48,719.4925,0.98133467
1526850000,20-05-2018 21:00,ETH/USD,719.11,720.93,717.45,719,174.21,125420.01,719.1225,0.980830017
1526853600,20-05-2018 22:00,ETH/USD,719,719.97,710.74,712.94,708.8,505526.37,715.6625,0.976110833
1526857200,20-05-2018 23:00,ETH/USD,712.94,716,711.66,716,383.96,274244.89,714.15,0.974047894
1526860800,21-05-2018 00:00,ETH/USD,716,718.12,710.11,712.99,248.99,177930.65,714.305,0.974259303
1526864400,21-05-2018 01:00,ETH/USD,712.99,712.99,703.86,707.25,630.17,446004.56,709.2725,0.967395344
1526868000,21-05-2018 02:00,ETH/USD,707.25,713,705.76,710.52,673.87,479005.26,709.1325,0.967204395
1526871600,21-05-2018 03:00,ETH/USD,710.52,714,709.28,710.44,399.92,284976.67,711.06,0.969833362
1526875200,21-05-2018 04:00,ETH/USD,710.44,714.9,709.8,713.72,277.39,197851.66,712.215,0.971408697
1526878800,21-05-2018 05:00,ETH/USD,713.72,714,711.25,713.01,288.05,205283.32,712.995,0.97247256
1526882400,21-05-2018 06:00,ETH/USD,713.01,719.12,710.93,716.82,980.9,700991.93,714.97,0.975166314
1526886000,21-05-2018 07:00,ETH/USD,716.82,720,714.02,715.98,752.75,539331.45,716.705,0.977532726
1526889600,21-05-2018 08:00,ETH/USD,715.98,717.08,713.28,715.41,411.11,294025.97,715.4375,0.975803949
1526893200,21-05-2018 09:00,ETH/USD,715.41,717.02,709.62,710,523.72,373502.81,713.0125,0.972496428
1526896800,21-05-2018 10:00,ETH/USD,710,711.99,705.5,707.16,708.67,501932.74,708.6625,0.966563349
1526900400,21-05-2018 11:00,ETH/USD,707.16,710,705,709.44,853.4,604032.8,707.9,0.965523356
1526904000,21-05-2018 12:00,ETH/USD,709.44,709.93,706.19,707,714.61,506045,708.14,0.965850698
1526907600,21-05-2018 13:00,ETH/USD,707,707.73,704.72,706.98,594.56,420026.6,706.6075,0.963760481
1526911200,21-05-2018 14:00,ETH/USD,706.98,706.98,695.14,699.08,1305.47,913803.85,702.045,0.957537568
1526914800,21-05-2018 15:00,ETH/USD,699.08,700,697.02,700,550.82,385106.48,699.025,0.953418511
1526918400,21-05-2018 16:00,ETH/USD,700,700,694.03,696.96,824.94,574881.55,697.7475,0.951676095
1526922000,21-05-2018 17:00,ETH/USD,696.96,696.96,693.53,694.74,371.84,258647.39,695.5475,0.948675457
1526925600,21-05-2018 18:00,ETH/USD,694.74,694.81,687.8,688.54,626.06,432686.71,691.4725,0.943117458
1526929200,21-05-2018 19:00,ETH/USD,688.54,697.48,688.54,696.68,293.98,203994.52,692.81,0.944941709
1526932800,21-05-2018 20:00,ETH/USD,696.68,699.59,694,698.59,408.59,284759.53,697.215,0.950949804
1526936400,21-05-2018 21:00,ETH/USD,698.59,698.59,693.99,695.6,467.96,326149.55,696.6925,0.950237153
1526940000,21-05-2018 22:00,ETH/USD,695.6,697.71,693.99,697.37,128.64,89376.25,696.1675,0.949521091
1526943600,21-05-2018 23:00,ETH/USD,697.37,701.14,695.88,696.43,941.69,659147.66,697.705,0.951618128
1526947200,22-05-2018 00:00,ETH/USD,696.43,699.57,693.85,695.46,274.85,191544.79,696.3275,0.94973932
1526950800,22-05-2018 01:00,ETH/USD,695.46,695.46,680.96,687.07,1494.07,1026371.7,689.7375,0.940751046
1526954400,22-05-2018 02:00,ETH/USD,687.07,690.9,682.95,688.02,1279.51,880352.9,687.235,0.937337821
1526958000,22-05-2018 03:00,ETH/USD,688.02,688.99,680.88,687.98,3015.52,2064822.07,686.4675,0.936291007
1526961600,22-05-2018 04:00,ETH/USD,687.98,688.29,683.53,687.74,745.48,511363.16,686.885,0.936860446
1526965200,22-05-2018 05:00,ETH/USD,687.74,689,686.23,688.88,898.83,618377.93,687.9625,0.938330077
1526968800,22-05-2018 06:00,ETH/USD,688.88,697.97,687.4,693.43,1301.1,901981.99,691.92,0.943727815
1526972400,22-05-2018 07:00,ETH/USD,693.43,694.95,691.6,694.12,1031.74,715408.14,693.525,0.945916916
1526976000,22-05-2018 08:00,ETH/USD,694.12,694.69,690,690,390.89,270332.44,692.2025,0.944113124
1526979600,22-05-2018 09:00,ETH/USD,690,690.23,681.01,684.98,1269.52,868813.59,686.555,0.936410351
1526983200,22-05-2018 10:00,ETH/USD,684.98,692.29,684.66,689.5,2137.96,1469311.5,687.8575,0.938186865
1526986800,22-05-2018 11:00,ETH/USD,689.5,690.99,682.77,682.77,479.79,329009.63,686.5075,0.936345564
1526990400,22-05-2018 12:00,ETH/USD,682.77,685.05,675,679.33,1577.44,1069923.19,680.5375,0.928202925
1526994000,22-05-2018 13:00,ETH/USD,679.33,686.39,677.96,683.82,513.06,350516.29,681.875,0.930027176
1526997600,22-05-2018 14:00,ETH/USD,683.82,685.67,679,680.94,826.52,564730.98,682.3575,0.930685271
1527001200,22-05-2018 15:00,ETH/USD,680.94,682,678.17,678.17,648.97,441237.11,679.82,0.927224308
1527004800,22-05-2018 16:00,ETH/USD,678.17,680.92,677.47,678.86,238.6,162006.55,678.855,0.925908119
1527008400,22-05-2018 17:00,ETH/USD,678.86,679.76,672.78,674.24,1310.35,884737.74,676.41,0.92257332
1527012000,22-05-2018 18:00,ETH/USD,674.24,674.67,670,671.7,625.62,420308.4,672.6525,0.917448367
1527015600,22-05-2018 19:00,ETH/USD,671.7,672.76,662.58,665.8,1668.45,1112487.92,668.21,0.911389125
1527019200,22-05-2018 20:00,ETH/USD,665.8,665.82,653.6,654.36,1123.05,742060.58,659.895,0.900048078
1527022800,22-05-2018 21:00,ETH/USD,654.36,658.52,647.02,648.99,3103.77,2024662.42,652.2225,0.889583355
1527026400,22-05-2018 22:00,ETH/USD,648.99,653.99,637.93,639.68,1942.06,1249102.34,645.1475,0.879933577
1527030000,22-05-2018 23:00,ETH/USD,639.68,647.68,639.41,640.86,2332.85,1502519.55,641.9075,0.875514456
1527033600,23-05-2018 00:00,ETH/USD,640.86,649.89,637.77,637.77,2888.6,1857026.66,641.5725,0.875057541
1527037200,23-05-2018 01:00,ETH/USD,637.77,638,624.31,630,2733.23,1720985.09,632.52,0.862710599
1527040800,23-05-2018 02:00,ETH/USD,630,636.64,628,633.98,1867.72,1179373.32,632.155,0.862212766
1527044400,23-05-2018 03:00,ETH/USD,633.98,643.22,632.74,640.98,1613.38,1031977.47,637.73,0.869816654
1527048000,23-05-2018 04:00,ETH/USD,640.98,640.98,631.29,634.45,2150.84,1368113.28,636.925,0.868718694
1527051600,23-05-2018 05:00,ETH/USD,634.45,642,632.23,638.99,380.56,242930.45,636.9175,0.868708464
1527055200,23-05-2018 06:00,ETH/USD,638.99,642.54,637.84,641.81,333.47,213845.38,640.295,0.873315125
1527058800,23-05-2018 07:00,ETH/USD,641.81,641.81,618.47,621.45,1569.24,983250.92,630.885,0.860480579
1527062400,23-05-2018 08:00,ETH/USD,621.45,626,611.86,615.99,2815.62,1735266.69,618.825,0.844031629
1527066000,23-05-2018 09:00,ETH/USD,615.99,620.66,610,615.85,3351.19,2062514.82,615.625,0.839667066
1527069600,23-05-2018 10:00,ETH/USD,615.85,627.24,615.83,620.8,1265.14,785442.05,619.93,0.845538768
1527073200,23-05-2018 11:00,ETH/USD,620.8,624.05,612,621.19,1355.53,837746.09,619.51,0.844965919
1527076800,23-05-2018 12:00,ETH/USD,621.19,628.6,617.44,626.25,707.13,441401.89,623.37,0.850230674
1527080400,23-05-2018 13:00,ETH/USD,626.25,626.77,618.97,618.97,827.34,515786.54,622.74,0.849371401
1527084000,23-05-2018 14:00,ETH/USD,618.97,621.09,614,616.79,830.87,512503.14,617.7125,0.842514262
1527087600,23-05-2018 15:00,ETH/USD,616.79,619.95,594.27,598.84,6770.14,4085820.66,607.4625,0.828534018
1527091200,23-05-2018 16:00,ETH/USD,598.84,599.48,579.49,586.73,8672.67,5085163.92,591.135,0.806264513
1527094800,23-05-2018 17:00,ETH/USD,586.73,588.7,564.94,570.99,12375.89,7106564.98,577.84,0.788131114
1527098400,23-05-2018 18:00,ETH/USD,570.99,589.23,567.21,579.9,4747.74,2742060.1,576.8325,0.786756959
1527102000,23-05-2018 19:00,ETH/USD,579.9,595.43,579.9,589.79,1983.81,1171631,586.255,0.799608553
1527105600,23-05-2018 20:00,ETH/USD,589.79,597.4,581.79,587.27,2926.2,1724632.13,589.0625,0.803437776
1527109200,23-05-2018 21:00,ETH/USD,587.27,597,585.62,597,1345.95,796195.85,591.7225,0.80706582
1527112800,23-05-2018 22:00,ETH/USD,597,597.57,581.28,581.71,1223.73,719520.26,589.39,0.803884462
1527116400,23-05-2018 23:00,ETH/USD,581.71,585.58,569.46,576.84,2772.32,1600868.93,578.3975,0.788891503
1527120000,24-05-2018 00:00,ETH/USD,576.84,594.34,576.84,586.39,1244.11,733204.78,583.6025,0.795990739
1527123600,24-05-2018 01:00,ETH/USD,586.39,598.3,586.39,591.49,1050.7,623278.97,590.6425,0.805592779
1527127200,24-05-2018 02:00,ETH/USD,591.49,595.93,588.17,590.14,715.54,423304.07,591.4325,0.806670281
1527130800,24-05-2018 03:00,ETH/USD,590.14,598.6,587.51,594.39,453.72,269255.61,592.66,0.8083445
1527134400,24-05-2018 04:00,ETH/USD,594.39,609,594.39,608.73,2296.88,1385004.27,601.6275,0.820575509
1527138000,24-05-2018 05:00,ETH/USD,608.73,609,602.45,603.9,1704.67,1034088.5,606.02,0.826566554
1527141600,24-05-2018 06:00,ETH/USD,603.9,604.39,593.45,599.7,2155.62,1293123.48,600.36,0.818846732
1527145200,24-05-2018 07:00,ETH/USD,599.7,602.83,589.63,591,1059.68,631354.19,595.79,0.812613589
1527148800,24-05-2018 08:00,ETH/USD,591,591,561.98,574.64,4298.45,2469404.23,579.655,0.79060664
1527152400,24-05-2018 09:00,ETH/USD,574.64,576.99,549.28,564.06,5040.34,2806465.9,566.2425,0.77231298
1527156000,24-05-2018 10:00,ETH/USD,564.06,569.6,559.28,563.77,1880.7,1060938.47,564.1775,0.769496473
1527159600,24-05-2018 11:00,ETH/USD,563.77,569.99,562.34,565.14,1193.16,676024.85,565.31,0.771041119
1527163200,24-05-2018 12:00,ETH/USD,565.14,586.74,554.96,582.17,3488.99,1985407.02,572.2525,0.780510177
1527166800,24-05-2018 13:00,ETH/USD,582.17,589.86,578.21,581.98,2859.6,1669475.22,583.055,0.795243989
1527170400,24-05-2018 14:00,ETH/USD,581.98,591.54,576.65,585.79,1335.61,780219.2,583.99,0.79651926
1527174000,24-05-2018 15:00,ETH/USD,585.79,594,580.96,594,1899.43,1116044.85,588.6875,0.802926304
1527177600,24-05-2018 16:00,ETH/USD,594,594.51,577.88,582.25,2675.64,1565911.52,587.16,0.800842906
1527181200,24-05-2018 17:00,ETH/USD,582.25,587.48,579.2,585.68,927.01,541061.96,583.6525,0.796058935
1527184800,24-05-2018 18:00,ETH/USD,585.68,595.85,582.84,594.16,1412.19,831771,589.6325,0.804215214
1527188400,24-05-2018 19:00,ETH/USD,594.16,598,589.95,596.9,877.88,521644.75,594.7525,0.811198516
1527192000,24-05-2018 20:00,ETH/USD,596.9,596.9,586.77,590.99,656.32,388166.25,592.89,0.808658204
1527195600,24-05-2018 21:00,ETH/USD,590.99,593.72,584,589,292.19,171393.45,589.4275,0.803935609
1527199200,24-05-2018 22:00,ETH/USD,589,595.18,583,594.07,1405.23,826013.17,590.3125,0.805142684
1527202800,24-05-2018 23:00,ETH/USD,594.07,604.57,592.51,601.76,1820.6,1089479.58,598.2275,0.81593816
1527206400,25-05-2018 00:00,ETH/USD,601.76,603.34,587,596.11,424.5,252652.06,597.0525,0.814335546
1527210000,25-05-2018 01:00,ETH/USD,596.11,600.45,590.59,600.45,900.06,534429.25,596.9,0.814127548
1527213600,25-05-2018 02:00,ETH/USD,600.45,608.5,596.72,606.26,1389.9,839282.18,602.9825,0.822423629
1527217200,25-05-2018 03:00,ETH/USD,606.26,611,599.22,602.5,1566.6,947131.9,604.745,0.824827549
1527220800,25-05-2018 04:00,ETH/USD,602.5,609.66,601.01,606.49,581.19,352374.13,604.915,0.825059416
1527224400,25-05-2018 05:00,ETH/USD,606.49,613.21,605.81,612.22,203.22,124068.38,609.4325,0.831220953
1527228000,25-05-2018 06:00,ETH/USD,612.22,616.18,591.73,595.99,1437.6,871055.31,604.03,0.823852341
1527231600,25-05-2018 07:00,ETH/USD,595.99,597.19,586.05,594.52,3011.13,1780644.73,593.4375,0.809404953
1527235200,25-05-2018 08:00,ETH/USD,594.52,597.99,591.02,596.22,655.6,389443.12,594.9375,0.811450842
1527238800,25-05-2018 09:00,ETH/USD,596.22,598.4,591.52,593.65,450.86,268181.93,594.9475,0.811464482
1527242400,25-05-2018 10:00,ETH/USD,593.65,598.11,588,588.39,2097.19,1241446.37,592.0375,0.807495456
1527246000,25-05-2018 11:00,ETH/USD,588.39,599.1,584.27,597.18,1547.6,915559.53,592.235,0.807764832
1527249600,25-05-2018 12:00,ETH/USD,597.18,607.7,597.09,604.77,1035.76,625846.67,601.685,0.820653934
1527253200,25-05-2018 13:00,ETH/USD,604.77,605.86,596.93,600.51,631.45,379357.21,602.0175,0.82110744
1527256800,25-05-2018 14:00,ETH/USD,600.51,603.28,594.67,596.77,397.48,238655.71,598.8075,0.816729237
1527260400,25-05-2018 15:00,ETH/USD,596.77,600,590.64,599.76,1148.82,683872.9,596.7925,0.813980925
1527264000,25-05-2018 16:00,ETH/USD,599.76,599.76,593.73,594.99,634.05,377968.07,597.06,0.814345776
1527267600,25-05-2018 17:00,ETH/USD,594.99,594.99,584.6,585.81,736.6,432950.72,590.0975,0.80484944
1527271200,25-05-2018 18:00,ETH/USD,585.81,586.67,577.67,581.99,986.14,573685.59,583.035,0.795216711
1527274800,25-05-2018 19:00,ETH/USD,581.99,584.17,575.42,581.17,562.13,325606.01,580.6875,0.792014894
1527278400,25-05-2018 20:00,ETH/USD,581.17,583.99,576.58,582.8,457.1,265202.38,581.135,0.792625251
1527282000,25-05-2018 21:00,ETH/USD,582.8,584.33,578.9,582.48,397.01,230958.77,582.1275,0.793978948
1527285600,25-05-2018 22:00,ETH/USD,582.48,583.6,569.19,572.59,962.64,550618.86,576.965,0.786937679
1527289200,25-05-2018 23:00,ETH/USD,572.59,585,571.36,584.99,678.77,394206.17,578.485,0.789010847
1527292800,26-05-2018 00:00,ETH/USD,584.99,585.48,578.84,582.55,713.62,415537.38,582.965,0.795121236
1527296400,26-05-2018 01:00,ETH/USD,582.55,591.02,582.27,588.66,224.89,131597.69,586.125,0.799431243
1527300000,26-05-2018 02:00,ETH/USD,588.66,588.66,580.22,584,331.99,193506.83,585.385,0.798421937
1527303600,26-05-2018 03:00,ETH/USD,584,587.62,580.54,586.23,464.73,271258.59,584.5975,0.797347846
1527307200,26-05-2018 04:00,ETH/USD,586.23,587.18,580.89,582.02,405.36,237212.89,584.08,0.796642014
1527310800,26-05-2018 05:00,ETH/USD,582.02,588.97,582.02,587.37,81.99,47945.42,585.095,0.798026399
1527314400,26-05-2018 06:00,ETH/USD,587.37,590.66,585.45,587.95,511.57,301313.46,587.8575,0.801794245
1527318000,26-05-2018 07:00,ETH/USD,587.95,607.7,587.1,599.1,958.32,575698.93,595.4625,0.812166904
1527321600,26-05-2018 08:00,ETH/USD,599.1,602,599,601.55,1096.49,658296.75,600.4125,0.818918338
1527325200,26-05-2018 09:00,ETH/USD,601.55,603,599.15,599.2,177.31,106668.73,600.725,0.819344565
1527328800,26-05-2018 10:00,ETH/USD,599.2,601.25,593.48,599.09,196.98,117518.71,598.255,0.815975668
1527332400,26-05-2018 11:00,ETH/USD,599.09,603.37,598.94,599.06,87.7,52776.13,600.115,0.81851257
1527336000,26-05-2018 12:00,ETH/USD,599.06,601.48,595.45,597.7,341.64,204609.6,598.4225,0.816204125
1527339600,26-05-2018 13:00,ETH/USD,597.7,604.71,597.61,602.61,96.28,57907.99,600.6575,0.8192525
1527343200,26-05-2018 14:00,ETH/USD,602.61,604.44,600.51,601.2,82.24,49528.96,602.19,0.821342717
1527346800,26-05-2018 15:00,ETH/USD,601.2,604.85,600.63,602.76,308.03,185718.79,602.36,0.821574585
1527350400,26-05-2018 16:00,ETH/USD,602.76,604.5,598.23,601.43,332.3,199779.67,601.73,0.820715311
1527354000,26-05-2018 17:00,ETH/USD,601.43,604.87,599.66,603.4,171.79,103439.75,602.34,0.821547306
1527357600,26-05-2018 18:00,ETH/USD,603.4,604.73,601.98,602.99,40.62,24493.51,603.275,0.822822577
1527361200,26-05-2018 19:00,ETH/USD,602.99,602.99,597.71,599.91,149.14,89447.54,600.9,0.819583252
1527364800,26-05-2018 20:00,ETH/USD,599.91,600,598.11,599.73,136.47,81848.41,599.4375,0.81758851
1527368400,26-05-2018 21:00,ETH/USD,599.73,607.66,593.15,596.97,595.14,357297.37,599.3775,0.817506675
1527372000,26-05-2018 22:00,ETH/USD,596.97,597.65,582.22,585,1193.4,703860.71,590.46,0.805343863
